,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
121,271211,no trend,0.4514714105454889,no trend,0.1589728159025836,no trend,0.547927883284641,no trend,0.9009714934164412,mandal kendal
122,276811,no trend,0.365374452356948,no trend,0.12916645211379962,no trend,0.4501727454510278,no trend,0.4478307404396433,mandal kendal
123,276812,no trend,0.11655626839346178,decreasing,0.008042571876266225,no trend,0.21634433849422408,no trend,0.13655171977015557,mandal kendal
124,276911,no trend,0.7618553619462527,no trend,0.6225726870978008,no trend,0.8196570080764722,no trend,1.0,mandal kendal
125,277111,no trend,0.21925160788456877,increasing,0.02750570653826867,no trend,0.33565849439766526,no trend,0.5338294217441395,mandal kendal
126,277211,no trend,0.28903867545710593,no trend,0.20292736801895428,no trend,0.4807365468113367,no trend,0.33954138362994124,mandal kendal
127,277311,no trend,0.7066796980606287,no trend,0.4516937247852486,no trend,0.5952771642730506,no trend,0.42885366100083866,mandal kendal
128,277411,increasing,0.017855719373633283,increasing,5.442244749298553e-06,no trend,0.052637960762302205,no trend,0.10034824646229068,mandal kendal
129,284311,no trend,0.19541704768772172,increasing,0.013545062918685513,no trend,0.16661939075262966,no trend,0.6206179464376897,mandal kendal
130,291111,decreasing,0.03546930542557836,no trend,0.08704661297210814,no trend,0.2653101653233201,no trend,0.0775832974851316,mandal kendal
131,291411,no trend,0.6527543317294797,no trend,0.46094998886504746,no trend,0.7767790704364166,no trend,1.0,mandal kendal
132,291412,no trend,0.5445124648509896,no trend,0.40789395141814433,no trend,0.6495824006387725,no trend,0.7311779625628556,mandal kendal
133,291413,decreasing,0.016479636392745745,decreasing,2.4136618617998096e-05,no trend,0.06332505675968458,decreasing,0.008439733424417728,mandal kendal
134,291414,no trend,0.7075454089964643,no trend,0.6649848880023463,no trend,0.7662096465046919,no trend,0.9551863458384349,mandal kendal
135,292021,decreasing,0.015353243826818463,no trend,0.0842044799538697,no trend,0.25403055262721574,no trend,0.10034824646229068,mandal kendal
136,305511,no trend,0.5201295773063765,no trend,0.268915637164191,no trend,0.41699119796381456,no trend,0.6996756256347048,mandal kendal
137,305512,no trend,0.5822817559653011,no trend,0.3749475287235833,no trend,0.6388430065503081,no trend,0.5070175485030317,mandal kendal
138,305513,increasing,0.0010380555475848485,increasing,4.1146679782055884e-05,increasing,0.0021306165124705956,increasing,0.013291809161264823,mandal kendal
139,305921,no trend,0.2043670025445663,decreasing,0.02332292062094199,no trend,0.2524713496060591,no trend,0.2888443663464848,mandal kendal
140,306611,no trend,0.08165302097789628,no trend,0.20549445193471128,no trend,0.4281103567535931,no trend,0.5245182802130763,mandal kendal
141,307121,no trend,0.24449588092225394,no trend,0.12255875302539687,no trend,0.4141696784703517,no trend,0.1679311142587694,mandal kendal
142,307911,no trend,0.07228923245769359,decreasing,0.026691119919990847,no trend,0.16512633271510024,no trend,0.16936842714451883,mandal kendal
143,308811,decreasing,0.0035601564267178087,decreasing,0.0001785353498797715,decreasing,0.04740867982538588,no trend,0.0770998717435416,mandal kendal
144,309011,no trend,0.9716120429394433,no trend,0.9644375931221836,no trend,0.9829300699575847,no trend,0.8961980571495516,mandal kendal
145,309111,increasing,0.04251611115220899,no trend,0.11496107571279879,no trend,0.37137064556399224,increasing,0.036847491292669954,mandal kendal
146,310111,no trend,0.8124678259953639,no trend,0.687931924299761,no trend,0.8104799225582813,no trend,0.6017660985893614,mandal kendal
147,310211,no trend,0.9745600603563853,no trend,0.96334162257969,no trend,0.9786114084906201,no trend,0.8320040285726364,mandal kendal
