,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
55,251511,no trend,0.4996884313715242,no trend,0.3690051507754126,no trend,0.6144522748469754,no trend,0.6715664317280816,mandal kendal
56,255211,no trend,0.11166721889060982,increasing,0.003815852044038559,no trend,0.11312540676327454,increasing,0.04285112007654246,mandal kendal
57,255212,no trend,0.06447825692077358,increasing,0.0001796668050675354,increasing,5.377195197908691e-05,no trend,0.05639170948707073,mandal kendal
58,256611,no trend,0.13180538892839122,no trend,0.14720151109474755,no trend,0.413899385478838,no trend,0.49964225765235604,mandal kendal
59,258121,increasing,0.011165863299880341,increasing,0.03890612225180656,no trend,0.22939457517163397,no trend,0.12183145048736099,mandal kendal
60,258911,no trend,0.24046791619365848,no trend,0.1202878802821521,no trend,0.41201707342929117,decreasing,0.04442318485000607,mandal kendal
61,259411,increasing,2.837031429225867e-05,increasing,3.1441516057384433e-13,increasing,0.003101771123492858,increasing,1.9085093925452767e-05,mandal kendal
62,259412,no trend,0.359118879452591,increasing,0.007767873193335495,no trend,0.3716426197449425,no trend,1.0,mandal kendal
63,259413,no trend,0.22874529700344448,increasing,0.007129220860964125,no trend,0.2671112021531439,no trend,0.9131160800723743,mandal kendal
64,259511,no trend,0.9274700560306763,no trend,0.8197347823205108,no trend,0.9238069540636995,no trend,0.7434206976952524,mandal kendal
65,260212,no trend,0.07227073280087937,increasing,0.00028572651228397916,no trend,0.21699751735864448,no trend,0.6876728942554107,mandal kendal
66,260311,no trend,0.11056496963520801,increasing,0.0012981348398757309,increasing,0.04165521642031189,no trend,0.22779999398822914,mandal kendal
67,260312,no trend,0.05681822931485225,increasing,0.023580502871553444,no trend,0.15643906705231547,no trend,0.26055178780858723,mandal kendal
68,260511,no trend,0.0951464607057908,increasing,0.00027864414466205467,no trend,0.12594946875691693,no trend,0.06361735444216388,mandal kendal
69,260512,no trend,0.40119789259699434,increasing,0.03788045907087323,no trend,0.459148979715184,no trend,0.15606926343164362,mandal kendal
70,260711,no trend,0.15606340485712944,increasing,0.00034713063771651953,no trend,0.2906677059741192,no trend,0.6715664317280816,mandal kendal
71,260712,no trend,0.29751878206452487,increasing,0.014049682834170518,no trend,0.49409595261280304,no trend,0.15606926343164362,mandal kendal
72,260713,increasing,0.040053645247036584,increasing,1.899148831085995e-06,no trend,0.06620961843603324,no trend,0.32610945202048924,mandal kendal
73,260714,no trend,0.12458150214529295,increasing,0.0009836191627301538,no trend,0.22710879352619928,no trend,0.20337402315980757,mandal kendal
74,260911,no trend,0.18060772189619234,increasing,0.0007174597909236358,no trend,0.2505714036700357,no trend,0.8406926603054861,mandal kendal
75,261211,increasing,0.000941785060951883,increasing,3.771459424983803e-05,increasing,0.025541519316382377,no trend,0.06361735444216388,mandal kendal
76,261611,no trend,0.2632274686097804,increasing,0.0351788729550111,no trend,0.2680507838434516,no trend,0.8406926603054861,mandal kendal
77,261612,increasing,0.006923366491607963,increasing,1.6965639959565237e-07,no trend,0.06930448646438236,increasing,0.0007186137244377111,mandal kendal
78,261711,no trend,0.29815903554581213,no trend,0.17283111479869673,no trend,0.456377106805566,no trend,0.4157976549629323,mandal kendal
79,261712,no trend,0.719004354873376,no trend,0.5360880096252583,no trend,0.7867194177034151,no trend,0.4702976300673276,mandal kendal
80,261713,no trend,0.31667600886647396,no trend,0.1177989457137052,no trend,0.491614490451181,no trend,0.15606926343164362,mandal kendal
81,262411,no trend,0.0702255741505482,increasing,1.877853885745573e-05,increasing,0.041080399582331006,no trend,0.06361735444216388,mandal kendal
82,262413,no trend,0.1678000926067338,increasing,0.0063885008881368055,no trend,0.2456764635450044,no trend,0.13780970798086134,mandal kendal
83,262414,increasing,0.04472324342635492,increasing,8.756790366160061e-07,increasing,0.015444116496987847,no trend,0.05003082214836674,mandal kendal
84,262415,increasing,0.001669824014775445,increasing,0.0,increasing,0.002408771325658643,increasing,0.017679220543013185,mandal kendal
85,262711,increasing,0.020161788172325723,increasing,0.005408688431560726,no trend,0.11743727742305854,no trend,0.0718384337021547,mandal kendal
86,262712,no trend,0.08148396150615733,increasing,0.02703096103376157,no trend,0.22720471036555479,no trend,0.7569972106581437,mandal kendal
87,262713,increasing,0.0004934632024711227,increasing,2.7022790893838078e-08,increasing,0.0014434046493998487,increasing,0.001386696645390817,mandal kendal
88,262714,increasing,0.017931093933882813,increasing,0.00035851826242461193,no trend,0.06093502281791463,no trend,0.05003082214836674,mandal kendal
89,263011,no trend,0.11230009255971529,increasing,0.00034890902141748725,no trend,0.20714758626414032,no trend,0.445008718746736,mandal kendal
90,263012,increasing,0.040053645247036584,increasing,4.6115284479952834e-07,no trend,0.06673729004780227,no trend,0.10170693003109332,mandal kendal
91,263013,increasing,0.018441953279370038,increasing,6.303313426769819e-11,increasing,0.02557624275234449,increasing,0.012090025148399741,mandal kendal
92,263014,no trend,0.10233290890892555,increasing,8.013415217389408e-06,no trend,0.22463941801774912,no trend,0.08988652243978379,mandal kendal
93,263015,no trend,0.11694867361133054,increasing,0.0003469108719620362,no trend,0.20458276124164199,no trend,0.23006229802639666,mandal kendal
94,263111,increasing,0.003944520511545813,increasing,1.0334377797960315e-10,increasing,0.0013602915349772982,increasing,0.0007186137244377111,mandal kendal
95,263411,increasing,0.04274588269969404,increasing,1.3410189048101984e-07,increasing,0.04382902525649257,no trend,0.3532628012845982,mandal kendal
96,263412,increasing,0.046777207693140754,increasing,1.8067480546335446e-05,no trend,0.07202108066981472,no trend,0.179969931524111,mandal kendal
97,263511,increasing,0.00896961959153142,increasing,1.3034417989388203e-10,increasing,0.032328735784666884,increasing,0.009921504538268788,mandal kendal
98,263611,no trend,0.21665846771152952,no trend,0.053905296285640114,no trend,0.39606512733082955,no trend,0.13073258577289937,mandal kendal
99,263612,no trend,0.13447265781408535,increasing,0.011394469597041379,no trend,0.3120286211847825,no trend,0.524777251099604,mandal kendal
100,263613,no trend,0.3136566456257657,increasing,0.03469272622879793,no trend,0.37543975015878184,no trend,0.832107365106955,mandal kendal
101,263621,increasing,0.0004789013077117765,increasing,5.1958437552457326e-14,increasing,2.474003259367308e-06,increasing,0.005851398303974298,mandal kendal
102,263711,no trend,0.6224762549686809,no trend,0.3204129037523398,no trend,0.6204708972299624,no trend,0.6060565339894919,mandal kendal
103,263721,no trend,0.07202677319245776,increasing,0.00011368068505146489,no trend,0.07166671200510422,no trend,0.07953060622738861,mandal kendal
104,264311,no trend,0.24438508860111674,increasing,0.03895368544115274,no trend,0.37934337134150775,no trend,0.832107365106955,mandal kendal
105,264711,no trend,0.1396407171348688,increasing,0.00034346876190682885,increasing,7.537680857261364e-07,no trend,0.20337402315980757,mandal kendal
106,265411,increasing,0.037251825322365706,increasing,9.746716540526279e-06,no trend,0.07717041690864934,no trend,0.179969931524111,mandal kendal
107,265511,increasing,4.564826284747525e-06,increasing,0.0,increasing,1.6864879743838657e-06,increasing,0.0007374499096730602,mandal kendal
108,268611,increasing,0.00028425617643224044,increasing,1.0036416142611415e-13,increasing,0.00047982825175574284,increasing,0.005851398303974298,mandal kendal
109,268811,increasing,0.0009784822104283997,increasing,1.1102230246251565e-15,increasing,0.00020750649721335002,increasing,0.03400640286438694,mandal kendal
110,268812,increasing,0.0034455186228972146,increasing,1.0169642905566434e-13,increasing,0.004804152501037606,increasing,0.0006938615813185667,mandal kendal
111,269511,no trend,0.6224762549686809,no trend,0.26406326224597176,no trend,0.6503924737531881,no trend,1.0,mandal kendal
112,270211,increasing,0.005633287643966867,increasing,1.0311751452718454e-12,increasing,0.01994184731779791,increasing,0.03400640286438694,mandal kendal
113,270212,no trend,0.18499169619505862,increasing,0.0004168819549652536,increasing,0.04514431959339982,no trend,1.0,mandal kendal
114,270311,increasing,0.04676416500989555,increasing,3.7391077417625596e-05,increasing,0.019860178159307296,increasing,0.04285112007654246,mandal kendal
115,270521,no trend,0.09058091398813084,increasing,0.0001387999908564197,no trend,0.09943258405441124,no trend,0.13780970798086134,mandal kendal
116,270711,no trend,0.07783064222038116,increasing,0.00024503779294260397,increasing,0.001959451432857584,no trend,0.09191104899535985,mandal kendal
117,270712,increasing,0.01985030801700427,increasing,3.0073583623391187e-09,increasing,0.0002622786364556706,no trend,0.179969931524111,mandal kendal
118,270811,no trend,0.08234132298454933,increasing,0.00012203996670323569,no trend,0.13290605364770203,no trend,0.26055178780858723,mandal kendal
119,271111,no trend,0.07201763206645251,increasing,8.504065581993459e-05,no trend,0.1753740327897304,no trend,0.08120887152819867,mandal kendal
120,271112,no trend,0.22874529700344448,increasing,0.001232192919641495,no trend,0.2795243694794869,no trend,0.32610945202048924,mandal kendal
121,271211,increasing,0.024232671422697916,increasing,6.788737261231859e-08,increasing,0.03441292133944329,no trend,0.179969931524111,mandal kendal
122,276811,increasing,0.018441953279370038,increasing,1.626289608980258e-06,increasing,0.033622571141804336,increasing,0.03816576945882999,mandal kendal
123,276812,increasing,0.003668438435431298,increasing,4.0260227818222916e-08,no trend,0.06573540195049143,increasing,0.03400640286438694,mandal kendal
124,276911,no trend,0.18518164530957248,increasing,0.004744064275224336,no trend,0.25518503144585103,no trend,0.9131160800723743,mandal kendal
125,277111,increasing,0.0308704513617708,increasing,6.124085905057086e-09,increasing,2.9054869620459556e-05,no trend,0.2565583077432785,mandal kendal
126,277211,no trend,0.5506799969195222,no trend,0.27857067790700096,no trend,0.6489768979721005,no trend,0.7434206976952524,mandal kendal
127,277311,no trend,0.1396671447928255,increasing,0.007048034697598959,no trend,0.16012756160405806,no trend,0.7569972106581437,mandal kendal
128,277411,no trend,0.05646178142375957,increasing,0.0004292078178302905,increasing,0.04869385467445064,no trend,0.4213795037428696,mandal kendal
129,284311,no trend,0.13476842433139025,increasing,0.0015036758153870178,no trend,0.12718823696991444,no trend,0.13073258577289937,mandal kendal
130,291111,no trend,0.9016705385876072,no trend,0.7817452635500974,no trend,0.8898360720955991,no trend,1.0,mandal kendal
131,291411,increasing,0.03634164761155123,increasing,2.5069990899684313e-05,no trend,0.1623428164567695,no trend,0.11522804192045055,mandal kendal
132,291412,no trend,0.6224762549686809,no trend,0.2136087096718411,no trend,0.564677956894776,no trend,1.0,mandal kendal
133,291413,increasing,0.008484734189673437,increasing,7.683996030571905e-07,increasing,0.021053773219431582,no trend,0.07953060622738861,mandal kendal
134,291414,no trend,0.2874317268438691,increasing,0.008452468128209212,no trend,0.25520955886002605,no trend,1.0,mandal kendal
135,292021,increasing,5.044623740291243e-06,increasing,2.1538326677728037e-12,increasing,0.0009993825625631558,increasing,0.00031787311937403473,mandal kendal
136,305511,increasing,0.009279250301124309,increasing,4.11977435277322e-07,increasing,0.0013373444959661196,no trend,0.09725442843900312,mandal kendal
137,305512,increasing,0.008567853365078815,increasing,0.00032981866236014845,no trend,0.06810780914757486,increasing,0.004178557568166541,mandal kendal
138,305513,no trend,0.8890947898386434,no trend,0.8622020942191224,no trend,0.9266186293166869,no trend,0.8676323347781927,mandal kendal
139,305921,no trend,0.1328433096626911,no trend,0.11427363819475289,no trend,0.37686260934821725,no trend,0.06079272353052256,mandal kendal
140,306611,decreasing,0.0034066319449188587,decreasing,1.84000814584806e-10,decreasing,0.023201429090583092,decreasing,0.030260280020471653,mandal kendal
141,307121,no trend,0.11759799116041258,decreasing,0.004120838783438829,no trend,0.16818380311383274,no trend,1.0,mandal kendal
142,307911,increasing,0.0004042216445143687,increasing,1.769362434345112e-11,increasing,0.00020779204483978297,increasing,0.04285112007654246,mandal kendal
143,308811,no trend,0.9827073827546051,no trend,0.9768454239134372,no trend,0.9816869742705596,no trend,0.20099425588307973,mandal kendal
144,309011,no trend,0.7125218881022106,no trend,0.5403539669013191,no trend,0.6693342886250355,no trend,0.2954554327459258,mandal kendal
145,309111,decreasing,0.010723675801034949,decreasing,0.0012377215731591562,no trend,0.08465436711456786,decreasing,0.03358661289689757,mandal kendal
146,310111,no trend,0.4852496795837915,no trend,0.2503758309556088,no trend,0.644238384168137,no trend,0.445008718746736,mandal kendal
147,310211,no trend,0.1861143787191537,no trend,0.0711740096319986,no trend,0.31837780664366067,no trend,1.0,mandal kendal
148,310311,increasing,0.011074372816169742,increasing,0.004957572660508891,no trend,0.10003810102157362,increasing,0.0017808702205797111,mandal kendal
149,310421,increasing,0.049346085963436925,increasing,0.017477578176556374,no trend,0.2497184119489102,no trend,0.63013033330426,mandal kendal
150,310511,no trend,0.4932503912028541,no trend,0.1552952766378768,no trend,0.5662467071421728,no trend,0.8097320597931901,mandal kendal
151,310611,no trend,0.27848056798213805,no trend,0.06387239317960636,no trend,0.46699207262062314,no trend,0.2954554327459258,mandal kendal
152,311511,no trend,0.3822121517615815,no trend,0.1766886564698522,no trend,0.4683939755416626,no trend,0.9005235503397742,mandal kendal
153,311521,no trend,0.05647132973198765,increasing,0.0014014859149071857,no trend,0.15655942030969272,no trend,0.20099425588307973,mandal kendal
154,311522,no trend,0.14644317557278397,increasing,0.003926769949135656,no trend,0.21002923882385005,increasing,0.014638528457408428,mandal kendal
155,312121,increasing,0.005173196502911148,increasing,0.0007686556376775844,no trend,0.055437378538931714,increasing,0.04813101378106177,mandal kendal
156,312211,increasing,6.552723417785344e-05,increasing,3.086420008457935e-14,increasing,6.515623895797518e-05,increasing,0.019108863644740515,mandal kendal
157,312511,no trend,0.18135303115367463,no trend,0.054259084165002136,no trend,0.26024418462366117,no trend,0.63013033330426,mandal kendal
158,312611,no trend,0.1754654405428091,no trend,0.13182588649570715,no trend,0.44201387920842694,no trend,0.7945723486232792,mandal kendal
159,312612,decreasing,0.044272167655270867,decreasing,0.0004225446838415081,decreasing,1.9966585678377058e-05,decreasing,0.041226833337163704,mandal kendal
160,312711,no trend,0.08151725582079994,increasing,0.016427108357685904,no trend,0.1976807620828207,increasing,0.037249165806833906,mandal kendal
161,312811,increasing,9.860831574215467e-05,increasing,6.661338147750939e-16,increasing,0.0,increasing,5.413192526515509e-05,mandal kendal
162,313011,no trend,0.8276288084144703,no trend,0.710335604956696,no trend,0.7856113121384638,no trend,1.0,mandal kendal
163,313511,no trend,0.3050748813375779,no trend,0.16931977232581064,no trend,0.4140835816667787,no trend,0.3680828292539511,mandal kendal
164,313911,no trend,0.1405125707499737,decreasing,0.0033104556156169362,no trend,0.10805330967882076,no trend,0.2954554327459258,mandal kendal
165,313912,no trend,0.5016358122745783,no trend,0.2894682418415999,no trend,0.34675791703402714,no trend,0.7272823220714764,mandal kendal
166,313921,no trend,0.6334724060856933,no trend,0.17716061813495942,no trend,0.3536538488727978,no trend,0.9074562823909351,mandal kendal
167,314011,no trend,0.648986688212116,no trend,0.5010505990476222,no trend,0.7556437802250462,no trend,0.2954554327459258,mandal kendal
168,314013,no trend,0.27207106306553674,no trend,0.06324305381579287,no trend,0.32878722216112766,no trend,0.179969931524111,mandal kendal
169,314111,no trend,0.516431410692801,no trend,0.13680122826353291,no trend,0.41981762980141646,no trend,0.6526850882533246,mandal kendal
170,314112,decreasing,0.0005976956734483618,decreasing,2.8357094450370823e-11,decreasing,1.807706729839431e-05,decreasing,0.0007374499096730602,mandal kendal
171,315521,no trend,0.054530865275567386,decreasing,0.0005457836214344258,decreasing,0.023691616515892244,no trend,0.5677091661973526,mandal kendal
172,315721,increasing,0.0072896044375909685,increasing,1.8415803770821526e-08,increasing,0.00024409405861591793,no trend,0.050016395485645626,mandal kendal
173,315911,no trend,0.0785255109265468,increasing,0.0011535212599553812,no trend,0.07427891528142694,no trend,0.1041625588304389,mandal kendal
174,316121,increasing,0.029350731060459267,increasing,0.0009556838341688856,no trend,0.21805615526541455,no trend,0.38157390570502114,mandal kendal
175,316311,no trend,0.17856166166885767,increasing,0.02463462806768435,no trend,0.27443518708866255,no trend,0.15606926343164362,mandal kendal
176,316312,increasing,0.03530386033195576,increasing,4.688186337720168e-05,increasing,0.0296493934299491,no trend,0.19295429576907752,mandal kendal
177,316811,increasing,0.0008502813858575209,increasing,1.8306463012152108e-09,increasing,0.0003297275694507107,increasing,0.016052616408112508,mandal kendal
178,316812,increasing,0.029430247659865127,increasing,0.010081944717667879,no trend,0.14210797194368285,no trend,0.12183145048736099,mandal kendal
179,317311,no trend,0.6059749796211158,no trend,0.25773856885859425,no trend,0.6554551665526382,no trend,0.9131160800723743,mandal kendal
180,317911,no trend,0.10218587988644079,no trend,0.060387161554539937,no trend,0.343219592970758,no trend,0.07688120490870531,mandal kendal
181,317921,increasing,0.005255150205324188,increasing,0.0011159108976772636,increasing,0.021363743744684083,no trend,0.13441657417036024,mandal kendal
182,318011,decreasing,0.014796146144165467,decreasing,0.0038482623363909063,decreasing,0.04979282565307197,decreasing,0.030239021016148726,mandal kendal
183,318211,no trend,0.883909392651155,no trend,0.851754969475722,no trend,0.8954015603899887,no trend,0.8097320597931901,mandal kendal
184,318311,no trend,0.6986822359824363,no trend,0.6031754643451399,no trend,0.8165045966402187,no trend,0.6025370061053139,mandal kendal
185,318314,no trend,0.053723997263216416,increasing,0.0011560335410047973,no trend,0.24221245684117565,increasing,0.027195156956906885,mandal kendal
186,318331,increasing,0.00033968587888222324,increasing,0.0001022067880100952,increasing,0.03780156528723477,increasing,0.001747871545042079,mandal kendal
187,318611,no trend,0.4403193881279295,no trend,0.3598603200335404,no trend,0.6035734525899552,no trend,1.0,mandal kendal
188,318711,increasing,1.0066404498632053e-05,increasing,2.4214319438442544e-10,increasing,0.002879856167378403,increasing,3.707347569248398e-05,mandal kendal
189,318811,no trend,0.770840345264592,no trend,0.6629675868355884,no trend,0.8703344994783757,no trend,0.9005235503397742,mandal kendal
190,318812,no trend,0.8276288084144703,no trend,0.7455542503839614,no trend,0.8986936055467183,no trend,0.6025370061053139,mandal kendal
191,318813,no trend,0.0671295173343105,no trend,0.062799850291825,no trend,0.2614657480165081,no trend,0.05408269489861284,mandal kendal
192,321321,increasing,0.033153883119150906,increasing,0.0008682248571145745,no trend,0.11784580832896863,increasing,0.019640729777787413,mandal kendal
193,321412,no trend,0.8835141491217922,no trend,0.8386484976626645,no trend,0.903699958250088,no trend,1.0,mandal kendal
194,321413,increasing,2.9513206140752146e-05,increasing,5.821187976096098e-11,increasing,0.0010470360484935437,increasing,0.006377301421688353,mandal kendal
195,321611,no trend,0.3634073211862605,no trend,0.05267179938514288,no trend,0.531483381157398,no trend,1.0,mandal kendal
196,322211,no trend,0.32937921868675035,no trend,0.1845888155440103,no trend,0.568883765482989,no trend,0.4157976549629323,mandal kendal
197,322821,no trend,0.9654228872862332,no trend,0.9469102575388215,no trend,0.9713775005631256,no trend,1.0,mandal kendal
198,324521,no trend,0.1861143787191537,no trend,0.1787156665436349,no trend,0.37751591788161076,no trend,0.20099425588307973,mandal kendal
199,325811,no trend,0.19843040968125814,decreasing,0.015153606843448353,no trend,0.1687632574061788,no trend,0.24334500914876234,mandal kendal
200,325812,no trend,0.0789015593829665,increasing,0.002167591555205961,increasing,0.0178176021678218,no trend,0.45098231926888266,mandal kendal
201,326611,no trend,0.7108952874500365,no trend,0.674340637881385,no trend,0.810997137932735,no trend,0.8097320597931901,mandal kendal
202,326711,increasing,0.018022282186753058,increasing,1.464270399376133e-06,increasing,0.023708326031993687,no trend,0.1041625588304389,mandal kendal
203,326721,increasing,0.015786877763021234,increasing,3.674643726059301e-05,increasing,0.013846973422103837,increasing,0.00023856345402872847,mandal kendal
204,326821,no trend,0.22385697199826105,no trend,0.05488495510737312,no trend,0.3391540028173474,no trend,0.5677091661973526,mandal kendal
205,329511,no trend,0.4081104204610595,no trend,0.37529327200100226,no trend,0.5905525067143429,no trend,0.38157390570502114,mandal kendal
206,329611,decreasing,0.019188016537287966,decreasing,0.0007772054047507915,decreasing,0.01316946967041277,no trend,0.06079272353052256,mandal kendal
207,330711,no trend,0.29976285312958106,increasing,0.02137165512900463,no trend,0.09052505545444345,no trend,0.38157390570502114,mandal kendal
208,331211,no trend,0.883909392651155,no trend,0.8201633629565224,no trend,0.9158880799037852,no trend,0.22864426234107693,mandal kendal
209,331311,no trend,0.737705458452796,no trend,0.7066121753388175,no trend,0.8095645731679857,no trend,0.6526850882533246,mandal kendal
210,331411,increasing,0.02540712957631497,increasing,0.004029708141830346,no trend,0.15719440206295943,increasing,0.003861490663333411,mandal kendal
211,332411,increasing,0.01032743991277063,increasing,0.0004962107442982866,no trend,0.0901352796606878,no trend,0.34080324688608465,mandal kendal
212,332612,no trend,0.35734719361075706,no trend,0.33811220689416155,no trend,0.5342115913379262,no trend,0.38157390570502114,mandal kendal
