ARVI,DNWVI,EVI,GNDVI,ID,IPVI,NDVI,NWVI,OSAVI,TGI,patca,date
0.6050362777070499,-0.7503665731919987,0.48689978004170115,0.8316045327345989,307911,0.855063641612714,0.7101272832254284,0.5849825329657953,0.505775890133672,0.03097714734836456,1,2019-03-13
0.43241856450944033,-0.6943299952746488,0.45587848126203256,0.7609233779931666,307911,0.7896418703201363,0.5792837406402724,0.47813620158692516,0.44197713250740506,0.035366879644331536,1,2019-04-30
0.40563060197352824,-0.7055316879187173,0.40762186488242713,0.7372914228858296,307911,0.7767390622746073,0.553478124549215,0.505046828316575,0.41113836945648635,0.02362163448713877,1,2019-05-16
0.3086898303650163,-0.6500860798684553,0.3617005785917211,0.6657553233446674,307911,0.7319643526935651,0.46392870538712994,0.4449513370813193,0.3501757264867575,0.026881493827160503,1,2019-06-01
0.5193130112579746,-0.7176336983657085,0.48878257798160235,0.7810564134999399,307911,0.8195997341072162,0.6391994682144322,0.5449232007811804,0.4768968340613798,0.02965665735154018,1,2019-07-03
0.47524361488057415,-0.7746897974688934,0.4534299198050475,0.8259254842815101,307911,0.8159237917104423,0.6318475834208847,0.5371354958566283,0.4700726499667507,0.03655016923076924,1,2019-08-20
0.4430198744774395,-0.7041131321478941,0.42058017046486984,0.721067660713205,307911,0.7846448357514807,0.5692896715029614,0.5460520176808676,0.4177288465810707,0.017914150523975866,1,2019-09-05
0.3465064598969349,-0.6856824969287562,0.348248960784647,0.6984825866185038,307911,0.7510018491920216,0.5020036983840438,0.48327403759082793,0.36440094976878096,0.01896427596062242,1,2019-09-21
0.6664695153977439,-0.7123413281158101,0.5465605896341422,0.78940277417594,307911,0.8624539468354296,0.7249078936708593,0.6306892996842333,0.5237677401522441,0.02215523531279772,1,2019-11-24
0.6138061809969056,-0.6901167265916847,0.4904617727727184,0.7807104387897963,379211,0.8457670808542234,0.6915341617084464,0.57453729381358,0.4915919412597014,0.014197081333022608,1,2019-01-08
0.39578667208117463,-0.5837387262725131,0.29770574687174883,0.6237876797013706,380711,0.7504534386720555,0.5009068773441108,0.4522353956034275,0.3286782810932633,0.003779367893755829,0,2019-01-08
0.5502659863046571,-0.6406626893910966,0.36202001927246324,0.6974252646934327,392011,0.8100671174875435,0.620134234975087,0.5532206852339713,0.4003843457191694,0.009258773523231383,1,2019-01-08
0.6016851880734977,-0.7358766281720893,0.3826107395228072,0.8125234773889961,392211,0.8494962810700039,0.698992562140008,0.5858393193053342,0.44565749425252754,0.010511203798767969,1,2019-01-08
0.4939905247224701,-0.668991610801269,0.41905974081285563,0.7344853267416117,392312,0.8018735432395329,0.6037470864790663,0.5148890417580437,0.42866624843681106,0.012189618881118885,1,2019-01-08
0.4995767056828464,-0.6825434042827722,0.3608056468150342,0.7333743697542041,396821,0.80363906375708,0.6072781275141595,0.5402561119730569,0.4032976279358325,0.011421308791550174,1,2019-01-08
0.50867995976946,-0.6987571250286794,0.3902274035180219,0.7521374643369868,398711,0.8104670729214732,0.6209341458429465,0.5469786022623405,0.42418005422332533,0.010433069883527457,0,2019-01-08
0.5533004080795463,-0.7635181673152966,0.3695803680097416,0.8123591308285747,372714,0.8359841038146121,0.6719682076292238,0.5938332895435317,0.43617333428542593,0.016038106784798327,0,2019-01-08
