ARVI,DNWVI,EVI,GNDVI,ID,IPVI,NDVI,NWVI,OSAVI,TGI,patca,date
0.5893351538954233,-0.43480611171942873,0.5070795780754104,0.6069936161312965,307911,0.8279428940133672,0.6558857880267345,-0.234884475302674,0.4765787082700343,0.01963357573832963,1,2012-03-17
0.437501535149402,-0.44892058512902816,0.42909839481156953,0.5228444530200316,307911,0.7679463867282674,0.5358927734565351,-0.09694205637177315,0.39688260835011246,0.01701792171717172,1,2012-09-25
0.5040964939789279,-0.5104545271662785,0.3658606451678507,0.5890187851333611,307911,0.8027900326019463,0.6055800652038922,-0.11250046541326267,0.4036497986801083,0.013259082644628101,1,2012-10-27
0.5190021805782813,-0.46027444178609855,0.3658300809143205,0.5690967143354198,307911,0.8044596097553496,0.6089192195106993,-0.14782408701914182,0.4022478807391486,0.015843056208320105,1,2012-11-12
0.7615255851397118,-0.49324705128421364,0.6301189953920855,0.712670114565472,307911,0.9002824244322237,0.8005648488644471,-0.3403086310190663,0.5880734724595753,0.026118661797395998,1,2012-12-30
0.524172249382671,-0.5167950719508213,0.4067591165671255,0.6238571143931655,379211,0.8066772249412888,0.6133544498825769,-0.16996596195343874,0.4228803017024331,0.007447956886506645,1,2012-01-13
0.6970728119689978,-0.5077346585293111,0.4392328298113688,0.6719686841538667,380711,0.8648731543414394,0.7297463086828782,-0.2495395687441502,0.475115567214966,0.011137594128611374,0,2012-01-13
0.7395939253733627,-0.5590591796675247,0.4798299448006305,0.7130356904051339,392011,0.8846272456069175,0.7692544912138349,-0.25648850759361463,0.5104299770688776,0.011307714685967783,1,2012-01-13
0.5685635226956312,-0.5789647601782422,0.3333471376182144,0.6420686772414942,392211,0.8212036772932992,0.6424073545865987,-0.1035181745723039,0.3943324261000616,0.00484610015487868,1,2012-01-13
0.7266109108934147,-0.4250986958711234,0.6073061044871415,0.6872246382102731,396411,0.8849763376412849,0.76995267528257,-0.37042382692931675,0.5648390940599729,0.025237840701219507,0,2012-01-13
0.8111260736125396,-0.5791491133652157,0.5124825689118685,0.7330984053011739,396821,0.9105223627440012,0.8210447254880024,-0.2691809944671666,0.5435699687475491,0.015062186778593915,1,2012-01-13
0.39128526633428273,-0.6119748158292341,0.29435156320742545,0.5934861127490383,398711,0.7676624696350074,0.5353249392700149,0.02521367298882394,0.34833004788655453,0.004960313227953411,0,2012-01-13
0.36707767571001215,-0.47742912787329733,0.29339957967862607,0.5251008490463136,404312,0.7500101960445013,0.5000203920890025,-0.06437747186062302,0.3321860745081363,0.009981032747982916,0,2012-01-13
0.6072915224584243,-0.5424513652567208,0.4208987192177678,0.6570843030951675,372714,0.8404803060918629,0.6809606121837257,-0.18697564732463143,0.4553418809871445,0.011061655397528567,0,2012-01-13
0.22091034329087708,-0.4762650531086576,0.22086763314534552,0.4416005975379677,399112,0.6891293806363047,0.3782587612726097,0.04275151538885363,0.25292998778965886,0.006635129713423833,1,2012-01-13
0.48396664409941037,-0.5846652889253919,0.4207565972539066,0.6001049592528584,400511,0.7974500244182069,0.5949000488364135,-0.024514353672333466,0.42548500660370925,0.013022506178596417,0,2012-01-13
0.46708448275954956,-0.574388733777694,0.38889208835752626,0.593597142567643,400512,0.7931815531499549,0.5863631062999101,-0.030015560377751414,0.41054033323089806,0.013177189240506326,0,2012-01-13
0.4358548777603949,-0.5359674310599868,0.36913191565131676,0.5699462213412063,404311,0.7764518450445463,0.5529036900890929,-0.050448553767215895,0.3863345416657848,0.01043447915194347,0,2012-01-13
0.6544576123328618,-0.6036935887253615,0.46092269851868567,0.6831627922832822,115011,0.8596647462510089,0.7193294925020177,-0.13566222665098604,0.48811499496219996,0.012703810902896084,0,2012-01-13
0.6432790493409523,-0.6069112675364607,0.42325931187245647,0.6842527512530029,166011,0.8552352142276131,0.7104704284552265,-0.13254057594941152,0.46706233741063186,0.010080868844807472,0,2012-01-13
0.6507036491601571,-0.614582946129711,0.42310209812005267,0.675247835351054,166211,0.8545295707556425,0.7090591415112849,-0.1043539306476652,0.4645880116326995,0.010045235294117646,0,2012-01-13
0.6947459953403557,-0.561643653273958,0.5130401821778974,0.6932466496319318,322821,0.8743814112098451,0.7487628224196904,-0.2165044618442265,0.5212764432371259,0.016614131958762893,0,2012-01-13
0.6620970836449828,-0.6326460761615048,0.44890712749967265,0.6978609304742341,324521,0.8600006041887351,0.7200012083774703,-0.11656133115445115,0.48110726443101093,0.008466029816513765,0,2012-01-13
0.7670778129113863,-0.5943231139746948,0.5741029451331087,0.7239787369588049,334511,0.8953041224788795,0.7906082449577589,-0.22921014416348434,0.5579365205882456,0.015234941690962102,0,2012-01-13
