ARVI,DNWVI,EVI,GNDVI,ID,IPVI,NDVI,NWVI,OSAVI,TGI,patca,date
0.3848534909983777,-0.41463454775603004,0.346826767734144,0.4892701315355957,379211,0.7347697466462877,0.46953949329257544,-0.09538123445404217,0.33194704247615786,0.0031950517543859664,1,2016-02-09
0.3442278407918016,-0.4393428676953002,0.24891450881238955,0.4562298433789181,380711,0.7196384659641768,0.4392769319283535,-0.02125288245440227,0.2790421401078425,0.0042117281731474734,0,2016-02-09
0.5244746799004542,-0.548833229086063,0.33866722013704265,0.6104001728985468,392211,0.8030192285305434,0.6060384570610869,-0.09327240245179022,0.3855142325824262,0.005326206365503082,1,2016-02-09
0.28309892553534116,-0.4451363451241196,0.2756849478826357,0.44817560987536825,392312,0.7016434473166407,0.4032868946332818,-0.004448225613001185,0.28128554586763077,0.003802535897435901,1,2016-02-09
0.743236604752878,-0.3971191434450823,0.6462405759305719,0.7058857486267566,396411,0.8936264606003566,0.7872529212007132,-0.42903505961147187,0.5876780906664884,0.026689277323998447,0,2016-02-09
0.5348210240078991,-0.2796696827406012,0.17601525736419496,0.47147427369666906,396821,0.7585761877261257,0.5171523754522516,-0.22256458257998393,0.24328910729266776,0.0004854601769911511,1,2016-02-09
0.18292473824039107,-0.4893639768041351,0.20347239666867326,0.4360125651018957,399112,0.6717935175218495,0.343587035043699,0.0670424460331915,0.23144544558881205,0.0011425223730517878,1,2016-02-09
0.40342215398037184,-0.5931471384061551,0.34997457143768484,0.5654750804008324,400511,0.765417248031621,0.5308344960632421,0.04117187384809644,0.3707769288878642,0.008037000000000002,0,2016-02-09
0.29686772629185454,-0.540884017209374,0.26968098608728885,0.5129041868176589,400611,0.723028292345332,0.44605658469066334,0.03957511304241836,0.30238053467526016,0.004509793328668069,1,2016-02-09
0.3376151824436556,-0.5238599581172927,0.3192673806610252,0.5040078769645981,404311,0.7320855208722273,0.4641710417444544,0.025624595198471694,0.3278607839459812,0.006631409398496248,0,2016-02-09
0.508713765785369,-0.40532204059850546,0.406567560948866,0.4891742528690332,166011,0.7593145621150404,0.518629124230081,-0.1022626560514027,0.3599347056945347,0.0022299216954023023,0,2016-02-09
